date,signal,long_leg,short_leg,zscore,window_id,selected_pair
2022-08-03,EXIT,-,-,-0.3722038174803049,W05,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.165534554509625,W05,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.4542220612386589,W05,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.143149870219127,W05,MSFT-ORCL
2022-10-10,EXIT,-,-,0.4694642938987056,W05,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.485031532323755,W05,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879856487,W05,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.329221663531751,W05,MSFT-ORCL
2023-02-02,EXIT,-,-,0.1985391992923376,W05,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2422464949512153,W05,MSFT-ORCL
2023-04-05,EXIT,-,-,0.41981794383788434,W05,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.98978820971492,W05,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.47563566431949716,W05,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466249865,W05,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.008325943356296871,W05,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4207427156601615,W05,MSFT-ORCL
2024-02-01,EXIT,-,-,0.2601086017935854,W05,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.691547142197238,W05,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.47682143626439966,W05,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.1335208083348185,W05,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.2678609946152136,W05,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2099388733966894,W05,MSFT-ORCL
2025-01-21,EXIT,-,-,0.2492428174767473,W05,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0639699548030825,W05,MSFT-ORCL
2025-05-13,EXIT,-,-,0.4748374739540063,W05,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4209924855887146,W05,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.431581527875275,W05,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742049291,W05,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.27772157029187694,W05,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0185863250029747,W05,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743605124,W05,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.166890980411221,W05,MSFT-ORCL
2026-04-28,EXIT,-,-,0.05759902918162691,W05,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3730651237025135,W05,MSFT-ORCL
2002-05-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3800395186639363,W06,MSFT-ORCL
2002-06-26,EXIT,-,-,0.31229677090091046,W06,MSFT-ORCL
2002-07-17,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0860194656574405,W06,MSFT-ORCL
2002-08-30,EXIT,-,-,-0.4162515021417629,W06,MSFT-ORCL
2002-09-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.265144672649897,W06,MSFT-ORCL
2002-10-17,EXIT,-,-,-0.0026188111581475423,W06,MSFT-ORCL
2002-11-11,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.036459896758772,W06,MSFT-ORCL
2002-11-15,EXIT,-,-,-0.1892439365396462,W06,MSFT-ORCL
2002-11-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.212496000268395,W06,MSFT-ORCL
2003-03-05,EXIT,-,-,-0.46109746888827097,W06,MSFT-ORCL
2003-05-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0578189696060893,W06,MSFT-ORCL
2003-06-20,EXIT,-,-,-0.10440448040981123,W06,MSFT-ORCL
2003-09-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.141503618108864,W06,MSFT-ORCL
2003-10-08,EXIT,-,-,0.34283818076049377,W06,MSFT-ORCL
2004-01-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.053916651170186,W06,MSFT-ORCL
2004-02-02,EXIT,-,-,-0.397960526622226,W06,MSFT-ORCL
2004-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.122905383310237,W06,MSFT-ORCL
2004-04-01,EXIT,-,-,0.3305589539664732,W06,MSFT-ORCL
2004-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2007281947148254,W06,MSFT-ORCL
2004-08-19,EXIT,-,-,0.4561413398174017,W06,MSFT-ORCL
2004-09-15,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.020437661141006,W06,MSFT-ORCL
2004-11-15,EXIT,-,-,-0.3464469125093088,W06,MSFT-ORCL
2004-12-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.283700595581213,W06,MSFT-ORCL
2005-01-03,EXIT,-,-,-0.4978203572981524,W06,MSFT-ORCL
2005-04-07,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.458717612386424,W06,MSFT-ORCL
2005-05-13,EXIT,-,-,0.475291199184977,W06,MSFT-ORCL
2005-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4625216734604476,W06,MSFT-ORCL
2005-08-02,EXIT,-,-,0.10519366376634856,W06,MSFT-ORCL
2005-11-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.5654608162607255,W06,MSFT-ORCL
2005-12-12,EXIT,-,-,0.49141809802115965,W06,MSFT-ORCL
2006-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.7906281521296403,W06,MSFT-ORCL
2006-07-24,EXIT,-,-,-0.30690879212084315,W06,MSFT-ORCL
2006-08-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0742846047042907,W06,MSFT-ORCL
2006-09-05,EXIT,-,-,0.2863297534669292,W06,MSFT-ORCL
2006-09-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.369717786281784,W06,MSFT-ORCL
2006-10-27,EXIT,-,-,-0.12495542208358135,W06,MSFT-ORCL
2006-12-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0003023996494957,W06,MSFT-ORCL
2007-02-16,EXIT,-,-,0.3341421087572939,W06,MSFT-ORCL
2007-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3436330343382457,W06,MSFT-ORCL
2007-04-27,EXIT,-,-,-0.44082266250298063,W06,MSFT-ORCL
2007-07-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.247454750734129,W06,MSFT-ORCL
2007-10-16,EXIT,-,-,-0.36597037789503,W06,MSFT-ORCL
2007-10-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.067321096635802,W06,MSFT-ORCL
2007-12-20,EXIT,-,-,0.4003996363579685,W06,MSFT-ORCL
2008-02-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.872784180575293,W06,MSFT-ORCL
2008-03-11,EXIT,-,-,-0.4553736078614135,W06,MSFT-ORCL
2008-03-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1165167985130964,W06,MSFT-ORCL
2008-04-23,EXIT,-,-,-0.3556629307125894,W06,MSFT-ORCL
2008-04-28,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6656538573301916,W06,MSFT-ORCL
2008-06-26,EXIT,-,-,-0.4068418345669192,W06,MSFT-ORCL
2008-09-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2496321954375103,W06,MSFT-ORCL
2008-09-19,EXIT,-,-,0.04926811660078503,W06,MSFT-ORCL
2008-11-17,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009952288924883,W06,MSFT-ORCL
2008-11-26,EXIT,-,-,-0.2916843756700727,W06,MSFT-ORCL
2008-12-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.45107003766739,W06,MSFT-ORCL
2009-01-14,EXIT,-,-,-0.3722952629954342,W06,MSFT-ORCL
2009-01-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.5937731310714005,W06,MSFT-ORCL
2009-02-20,EXIT,-,-,-0.4482765411579626,W06,MSFT-ORCL
2009-03-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.316137623362844,W06,MSFT-ORCL
2009-04-16,EXIT,-,-,-0.4290667141187593,W06,MSFT-ORCL
2009-04-23,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.060687039188689,W06,MSFT-ORCL
2009-04-24,EXIT,-,-,0.38376654247810454,W06,MSFT-ORCL
2009-06-12,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.142462973451846,W06,MSFT-ORCL
2009-07-08,EXIT,-,-,0.4907167802815328,W06,MSFT-ORCL
2009-09-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.969697697581363,W06,MSFT-ORCL
2009-12-14,EXIT,-,-,0.2821156036022287,W06,MSFT-ORCL
2010-01-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0141218241762346,W06,MSFT-ORCL
2010-04-14,EXIT,-,-,-0.31278552721563485,W06,MSFT-ORCL
2010-05-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.021509656117864,W06,MSFT-ORCL
2010-05-24,EXIT,-,-,0.3336618578123849,W06,MSFT-ORCL
2010-06-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8697288003679655,W06,MSFT-ORCL
2010-08-16,EXIT,-,-,-0.4654661530559929,W06,MSFT-ORCL
2010-09-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0221797416144858,W06,MSFT-ORCL
2010-11-01,EXIT,-,-,-0.48584818811933045,W06,MSFT-ORCL
2011-01-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.035431478776982,W06,MSFT-ORCL
2011-06-01,EXIT,-,-,-0.306371908946879,W06,MSFT-ORCL
2011-06-27,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4584296879947676,W06,MSFT-ORCL
2011-09-21,EXIT,-,-,-0.15584344469691946,W06,MSFT-ORCL
2011-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0615933639813524,W06,MSFT-ORCL
2011-11-23,EXIT,-,-,-0.37104408313790205,W06,MSFT-ORCL
2011-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0934935661150678,W06,MSFT-ORCL
2012-03-20,EXIT,-,-,0.48603343042231484,W06,MSFT-ORCL
2012-03-22,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.091157551275478,W06,MSFT-ORCL
2012-04-04,EXIT,-,-,0.23543150735411486,W06,MSFT-ORCL
2012-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0344139329833455,W06,MSFT-ORCL
2012-04-30,EXIT,-,-,0.2776029113888362,W06,MSFT-ORCL
2012-05-10,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.5823028149391085,W06,MSFT-ORCL
2012-05-23,EXIT,-,-,0.10187575724157512,W06,MSFT-ORCL
2012-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.61985971802506,W06,MSFT-ORCL
2012-09-20,EXIT,-,-,-0.02756785681958458,W06,MSFT-ORCL
2012-10-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0988303152186223,W06,MSFT-ORCL
2012-10-09,EXIT,-,-,-0.46089903864501364,W06,MSFT-ORCL
2012-10-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.7336310275351274,W06,MSFT-ORCL
2012-11-02,EXIT,-,-,-0.3433410890094862,W06,MSFT-ORCL
2012-11-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.146188708422697,W06,MSFT-ORCL
2013-02-11,EXIT,-,-,-0.45073150344089924,W06,MSFT-ORCL
2013-03-21,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.764858354381924,W06,MSFT-ORCL
2013-08-26,EXIT,-,-,0.38872771386061195,W06,MSFT-ORCL
2013-11-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.47454679108656,W06,MSFT-ORCL
2013-12-18,EXIT,-,-,0.0466200293632623,W06,MSFT-ORCL
2013-12-27,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1884105978123687,W06,MSFT-ORCL
2014-01-31,EXIT,-,-,-0.08093289407628346,W06,MSFT-ORCL
2014-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,3.0074660621753693,W06,MSFT-ORCL
2014-04-04,EXIT,-,-,0.2941499577703533,W06,MSFT-ORCL
2014-06-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2205209596143005,W06,MSFT-ORCL
2014-09-03,EXIT,-,-,0.450370025160154,W06,MSFT-ORCL
2014-09-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.013524095959083,W06,MSFT-ORCL
2014-10-13,EXIT,-,-,0.34857192173244905,W06,MSFT-ORCL
2014-12-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.307322519313806,W06,MSFT-ORCL
2015-03-09,EXIT,-,-,-0.462932041798951,W06,MSFT-ORCL
2015-04-24,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.984062062172315,W06,MSFT-ORCL
2015-06-11,EXIT,-,-,0.40056963655893824,W06,MSFT-ORCL
2015-07-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.357908358512701,W06,MSFT-ORCL
2015-08-25,EXIT,-,-,0.3689789423662125,W06,MSFT-ORCL
2015-10-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.006576935941206,W06,MSFT-ORCL
2016-01-19,EXIT,-,-,0.4354777995932013,W06,MSFT-ORCL
2016-03-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.571080620510864,W06,MSFT-ORCL
2016-04-18,EXIT,-,-,-0.3874072836595055,W06,MSFT-ORCL
2016-04-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.350535211393894,W06,MSFT-ORCL
2016-05-25,EXIT,-,-,-0.3439369370243419,W06,MSFT-ORCL
2016-07-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4400210625296435,W06,MSFT-ORCL
2016-11-10,EXIT,-,-,0.13913590230974643,W06,MSFT-ORCL
2016-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.32921955465832,W06,MSFT-ORCL
2017-01-20,EXIT,-,-,0.21765311107810564,W06,MSFT-ORCL
2017-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3314388334005054,W06,MSFT-ORCL
2017-04-21,EXIT,-,-,-0.3870628381517804,W06,MSFT-ORCL
2017-06-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0772043033954612,W06,MSFT-ORCL
2017-06-20,EXIT,-,-,0.2691425885327149,W06,MSFT-ORCL
2017-06-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0941816569224967,W06,MSFT-ORCL
2017-07-31,EXIT,-,-,-0.4824137607136437,W06,MSFT-ORCL
2017-09-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.5302501217653157,W06,MSFT-ORCL
2018-03-06,EXIT,-,-,0.20796895320838202,W06,MSFT-ORCL
2018-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.7995068776628775,W06,MSFT-ORCL
2018-07-11,EXIT,-,-,0.1884879263598381,W06,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1543501277364516,W06,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.1653075390807162,W06,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.305542097706452,W06,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.35096057091633437,W06,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.076061832074894,W06,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.4040442725443309,W06,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.44555606310475,W06,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073833781,W06,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680262275,W06,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.08395662012781516,W06,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.181156310435573,W06,MSFT-ORCL
2020-02-27,EXIT,-,-,0.3568612693389845,W06,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.374538812518539,W06,MSFT-ORCL
2020-07-23,EXIT,-,-,0.4647139461908026,W06,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1675452577089476,W06,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.38938525573050164,W06,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.685451656085924,W06,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.44050458978644175,W06,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.255298106104432,W06,MSFT-ORCL
2021-01-20,EXIT,-,-,0.2461549928768457,W06,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.458514515355089,W06,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.32447964307601335,W06,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0094383705742054,W06,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.28612236734801455,W06,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2602658521119774,W06,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774727948,W06,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8773377256789865,W06,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.47251029070593825,W06,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.085634776576915,W06,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.37220381748029946,W06,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.165534554509593,W06,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.45422206123865316,W06,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702190974,W06,MSFT-ORCL
2022-10-10,EXIT,-,-,0.46946429389870054,W06,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4850315323237306,W06,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879856453,W06,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3292216635317446,W06,MSFT-ORCL
2023-02-02,EXIT,-,-,0.19853919929233696,W06,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2422464949512046,W06,MSFT-ORCL
2023-04-05,EXIT,-,-,0.41981794383788285,W06,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.9897882097148796,W06,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.47563566431949506,W06,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466249577,W06,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.008325943356296788,W06,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4207427156601478,W06,MSFT-ORCL
2024-02-01,EXIT,-,-,0.26010860179358425,W06,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.691547142197114,W06,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.47682143626439605,W06,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.133520808334719,W06,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.26786099461521284,W06,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2099388733966796,W06,MSFT-ORCL
2025-01-21,EXIT,-,-,0.2492428174767467,W06,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.063969954803076,W06,MSFT-ORCL
2025-05-13,EXIT,-,-,0.47483747395400533,W06,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4209924855886946,W06,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.4315815278752746,W06,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742049274,W06,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.27772157029187666,W06,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.018586325002971,W06,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743605085,W06,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1668909804112033,W06,MSFT-ORCL
2026-04-28,EXIT,-,-,0.057599029181626626,W06,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.373065123702501,W06,MSFT-ORCL
2003-05-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0578189696060125,W07,MSFT-ORCL
2003-06-20,EXIT,-,-,-0.10440448040980889,W07,MSFT-ORCL
2003-09-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.141503618108728,W07,MSFT-ORCL
2003-10-08,EXIT,-,-,0.3428381807604892,W07,MSFT-ORCL
2004-01-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0539166511701517,W07,MSFT-ORCL
2004-02-02,EXIT,-,-,-0.3979605266222078,W07,MSFT-ORCL
2004-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1229053833101292,W07,MSFT-ORCL
2004-04-01,EXIT,-,-,0.33055895396645874,W07,MSFT-ORCL
2004-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.20072819471469,W07,MSFT-ORCL
2004-08-19,EXIT,-,-,0.45614133981739485,W07,MSFT-ORCL
2004-09-15,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.02043766114094,W07,MSFT-ORCL
2004-11-15,EXIT,-,-,-0.3464469125093048,W07,MSFT-ORCL
2004-12-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.2837005955810223,W07,MSFT-ORCL
2005-01-03,EXIT,-,-,-0.497820357298116,W07,MSFT-ORCL
2005-04-07,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4587176123859282,W07,MSFT-ORCL
2005-05-13,EXIT,-,-,0.47529119918496393,W07,MSFT-ORCL
2005-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4625216734602073,W07,MSFT-ORCL
2005-08-02,EXIT,-,-,0.10519366376634555,W07,MSFT-ORCL
2005-11-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.565460816260508,W07,MSFT-ORCL
2005-12-12,EXIT,-,-,0.4914180980211469,W07,MSFT-ORCL
2006-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.7906281521292526,W07,MSFT-ORCL
2006-07-24,EXIT,-,-,-0.30690879212081823,W07,MSFT-ORCL
2006-08-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.074284604704047,W07,MSFT-ORCL
2006-09-05,EXIT,-,-,0.2863297534669035,W07,MSFT-ORCL
2006-09-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.369717786281557,W07,MSFT-ORCL
2006-10-27,EXIT,-,-,-0.12495542208357706,W07,MSFT-ORCL
2006-12-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0003023996493323,W07,MSFT-ORCL
2007-02-16,EXIT,-,-,0.3341421087572871,W07,MSFT-ORCL
2007-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.343633034338083,W07,MSFT-ORCL
2007-04-27,EXIT,-,-,-0.4408226625029719,W07,MSFT-ORCL
2007-07-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.247454750733969,W07,MSFT-ORCL
2007-10-16,EXIT,-,-,-0.3659703778950166,W07,MSFT-ORCL
2007-10-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0673210966357116,W07,MSFT-ORCL
2007-12-20,EXIT,-,-,0.4003996363579655,W07,MSFT-ORCL
2008-02-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.872784180575123,W07,MSFT-ORCL
2008-03-11,EXIT,-,-,-0.4553736078613972,W07,MSFT-ORCL
2008-03-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1165167985130156,W07,MSFT-ORCL
2008-04-23,EXIT,-,-,-0.35566293071256794,W07,MSFT-ORCL
2008-04-28,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6656538573299415,W07,MSFT-ORCL
2008-06-26,EXIT,-,-,-0.40684183456691064,W07,MSFT-ORCL
2008-09-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2496321954373664,W07,MSFT-ORCL
2008-09-19,EXIT,-,-,0.049268116600783875,W07,MSFT-ORCL
2008-11-17,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0099522889248362,W07,MSFT-ORCL
2008-11-26,EXIT,-,-,-0.2916843756700673,W07,MSFT-ORCL
2008-12-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4510700376673524,W07,MSFT-ORCL
2009-01-14,EXIT,-,-,-0.3722952629954275,W07,MSFT-ORCL
2009-01-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.5937731310713437,W07,MSFT-ORCL
2009-02-20,EXIT,-,-,-0.44827654115795523,W07,MSFT-ORCL
2009-03-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3161376233627475,W07,MSFT-ORCL
2009-04-16,EXIT,-,-,-0.4290667141187391,W07,MSFT-ORCL
2009-04-23,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0606870391886045,W07,MSFT-ORCL
2009-04-24,EXIT,-,-,0.3837665424780887,W07,MSFT-ORCL
2009-06-12,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.142462973451751,W07,MSFT-ORCL
2009-07-08,EXIT,-,-,0.4907167802815207,W07,MSFT-ORCL
2009-09-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.9696976975810085,W07,MSFT-ORCL
2009-12-14,EXIT,-,-,0.28211560360221977,W07,MSFT-ORCL
2010-01-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0141218241761223,W07,MSFT-ORCL
2010-04-14,EXIT,-,-,-0.3127855272155963,W07,MSFT-ORCL
